FireID,FireSeason,RegionCode,Region_CONAF,FireName_CONAF,Area_CONAF [ha],IgnitionDate_CONAF,ControlDate_CONAF,Latitude [°],Longitude [°],FireScar,FolderLocation,FireScarImgName,PreFireImgName,PostFireImgName,RdNBRImgName,SeverityImgName,FireScarVectorName,SeverityVectorName,Threshold,NorthBoundLatitude [°],SouthBoundLatitude [°],WestBoundLongitude [°],EastBoundLongitude [°],Width [pixels],Height [pixels],TotalArea [m2],AreaUnchS [m2],AreaLowS [m2],AreaModS [m2],AreaHighS [m2],FireScarPolygons,SeverityPolygons,OverlapIDs,Observations
ID176456,2015,CL-RM,Metropolitana,EL ASIENTO,10.0,2014-12-23,2014-12-23,-34.0319,-71.0173,1,FireScar_CL-RM_Metropolitana_2015,FireScar_CL-RM_ID176456_u420_20141223.tif,ImgPreF_CL-RM_ID176456_u420_20141223.tif,ImgPosF_CL-RM_ID176456_u420_20141223.tif,RdNBR_CL-RM_ID176456_u420_20141223.tif,Severity_CL-RM_ID176456_u420_20141223.tif,FireScar_CL-RM_ID176456_u420_20141223.shp,Severity_CL-RM_ID176456_u420_20141223.shp,420.0,-34.0315067289987,-34.03474066402153,-71.0244894551543,-71.01613512301198,31.0,12.0,121266.887878418,0.0,0.0,43894.1947631836,77372.6931152344,1.0,28.0,,
ID176457,2015,CL-RM,Metropolitana,LO HERMITA,11.0,2015-01-03,2015-01-03,-33.5972,-70.7664,1,FireScar_CL-RM_Metropolitana_2015,FireScar_CL-RM_ID176457_u480_20150103.tif,ImgPreF_CL-RM_ID176457_u480_20150103.tif,ImgPosF_CL-RM_ID176457_u480_20150103.tif,RdNBR_CL-RM_ID176457_u480_20150103.tif,Severity_CL-RM_ID176457_u480_20150103.tif,FireScar_CL-RM_ID176457_u480_20150103.shp,Severity_CL-RM_ID176457_u480_20150103.shp,480.0,-33.5946560063314,-33.60489680057037,-70.771703534203,-70.75715082660025,54.0,38.0,392530.828125,0.0,0.0,118132.241149902,274398.586975098,2.0,52.0,,
ID176458,2015,CL-RM,Metropolitana,LONCHA,11.0,2015-01-29,2015-01-29,-34.0666,-71.2144,1,FireScar_CL-RM_Metropolitana_2015,FireScar_CL-RM_ID176458_u380_20150129.tif,ImgPreF_CL-RM_ID176458_u380_20150129.tif,ImgPosF_CL-RM_ID176458_u380_20150129.tif,RdNBR_CL-RM_ID176458_u380_20150129.tif,Severity_CL-RM_ID176458_u380_20150129.tif,FireScar_CL-RM_ID176458_u380_20150129.shp,Severity_CL-RM_ID176458_u380_20150129.shp,380.0,-34.0633070900565,-34.0708529384431,-71.22795786700729,-71.20747627852936,76.0,28.0,295240.205383301,0.0,0.0,149479.124145508,145761.081237793,1.0,51.0,,
ID176459,2015,CL-RM,Metropolitana,LAS TINAJAS,10.0,2015-02-03,2015-02-03,-33.8462,-71.3614,1,FireScar_CL-RM_Metropolitana_2015,FireScar_CL-RM_ID176459_u500_20150203.tif,ImgPreF_CL-RM_ID176459_u500_20150203.tif,ImgPosF_CL-RM_ID176459_u500_20150203.tif,RdNBR_CL-RM_ID176459_u500_20150203.tif,Severity_CL-RM_ID176459_u500_20150203.tif,FireScar_CL-RM_ID176459_u500_20150203.shp,Severity_CL-RM_ID176459_u500_20150203.shp,500.0,-33.8110601582758,-33.81860600666241,-71.3683645459152,-71.34923043036345,71.0,28.0,724952.30255127,0.0,0.0,70108.4693603516,654843.833190918,1.0,65.0,,
ID176460,2015,CL-BI,BioBio,SAN ANDRES DE COREO,10.0,2015-03-10,2015-03-10,-37.5617,-72.2139,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176460_u350_20150310.tif,ImgPreF_CL-BI_ID176460_u350_20150310.tif,ImgPosF_CL-BI_ID176460_u350_20150310.tif,RdNBR_CL-BI_ID176460_u350_20150310.tif,Severity_CL-BI_ID176460_u350_20150310.tif,FireScar_CL-BI_ID176460_u350_20150310.shp,Severity_CL-BI_ID176460_u350_20150310.shp,350.0,-37.55218399052,-37.56188579558849,-72.2186199623343,-72.20568422224298,48.0,36.0,559813.184387207,0.0,0.0,123930.071289063,435883.113098145,1.0,39.0,"ID177001, ID177022",
ID176461,2015,CL-AR,Araucania,SANTA FILOMENA 3,10.0,2015-02-07,2015-02-07,-38.1839,-72.4208,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176461_u181_20150207.tif,ImgPreF_CL-AR_ID176461_u181_20150207.tif,ImgPosF_CL-AR_ID176461_u181_20150207.tif,RdNBR_CL-AR_ID176461_u181_20150207.tif,Severity_CL-AR_ID176461_u181_20150207.tif,FireScar_CL-AR_ID176461_u181_20150207.shp,Severity_CL-AR_ID176461_u181_20150207.shp,181.0,-38.18064536329,-38.19465908172228,-72.42316635252841,-72.40591869907331,64.0,52.0,272623.512023926,0.0,107353.134887695,101704.373046875,63566.0040893555,6.0,80.0,"ID176828, ID177050, ID177080, ID177121",
ID176462,2015,CL-BI,BioBio,SANTA ANA,10.0,2015-01-13,2015-01-13,-36.5456,-72.155,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176462_u400_20150113.tif,ImgPreF_CL-BI_ID176462_u400_20150113.tif,ImgPosF_CL-BI_ID176462_u400_20150113.tif,RdNBR_CL-BI_ID176462_u400_20150113.tif,Severity_CL-BI_ID176462_u400_20150113.tif,FireScar_CL-BI_ID176462_u400_20150113.shp,Severity_CL-BI_ID176462_u400_20150113.shp,400.0,-36.5415792958855,-36.54669969300498,-72.15987014275291,-72.15151581061059,31.0,19.0,121957.083374023,0.0,0.0,106802.571411133,15154.5119628906,1.0,6.0,,The ignition point is located in the current CL-NB region
ID176463,2015,CL-BI,BioBio,CHARRACURA,10.0,2015-01-29,2015-01-29,-38.3023,-73.2807,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176463_u400_20150129.tif,ImgPreF_CL-BI_ID176463_u400_20150129.tif,ImgPosF_CL-BI_ID176463_u400_20150129.tif,RdNBR_CL-BI_ID176463_u400_20150129.tif,Severity_CL-BI_ID176463_u400_20150129.tif,FireScar_CL-BI_ID176463_u400_20150129.shp,Severity_CL-BI_ID176463_u400_20150129.shp,400.0,-38.2959890457709,-38.30461287249845,-73.2871659927945,-73.27988963899313,27.0,32.0,190402.112304688,0.0,0.0,51478.8600463867,138923.252258301,4.0,39.0,"ID176596, ID177124",The ignition point is located in the CL-AR region
ID176464,2015,CL-BI,BioBio,ESCUADRON ALTO,10.0,2015-02-12,2015-02-12,-36.9808,-73.115,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176464_u350_20150212.tif,ImgPreF_CL-BI_ID176464_u350_20150212.tif,ImgPosF_CL-BI_ID176464_u350_20150212.tif,RdNBR_CL-BI_ID176464_u350_20150212.tif,Severity_CL-BI_ID176464_u350_20150212.tif,FireScar_CL-BI_ID176464_u350_20150212.shp,Severity_CL-BI_ID176464_u350_20150212.shp,350.0,-36.979777491479,-36.99433019908174,-73.1055266423456,-73.09097393474285,54.0,54.0,670915.926757812,0.0,0.0,356619.902526855,314296.024230957,3.0,64.0,"ID176986, ID177105, ID177152",
ID176465,2015,CL-BI,BioBio,SANTA BEATRIZ,10.0,2015-02-10,2015-02-10,-37.2764,-71.8808,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176465_u350_20150210.tif,ImgPreF_CL-BI_ID176465_u350_20150210.tif,ImgPosF_CL-BI_ID176465_u350_20150210.tif,RdNBR_CL-BI_ID176465_u350_20150210.tif,Severity_CL-BI_ID176465_u350_20150210.tif,FireScar_CL-BI_ID176465_u350_20150210.shp,Severity_CL-BI_ID176465_u350_20150210.shp,350.0,-37.2737960839713,-37.28026395401696,-71.8839076874714,-71.87690082825527,26.0,24.0,234472.972961426,0.0,0.0,41461.8022460938,193011.170715332,1.0,27.0,,
ID176466,2015,CL-AR,Araucania,PORVENIR,10.0,2015-02-25,2015-02-25,-37.8853,-72.3239,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176466_u250_20150225.tif,ImgPreF_CL-AR_ID176466_u250_20150225.tif,ImgPosF_CL-AR_ID176466_u250_20150225.tif,RdNBR_CL-AR_ID176466_u250_20150225.tif,Severity_CL-AR_ID176466_u250_20150225.tif,FireScar_CL-AR_ID176466_u250_20150225.shp,Severity_CL-AR_ID176466_u250_20150225.shp,250.0,-37.88285384660429,-37.88635727621236,-72.33719757983809,-72.32776526935483,35.0,13.0,43967.0646362305,0.0,17728.7085571289,22692.6272583008,3545.728820800779,3.0,17.0,,
ID176468,2015,CL-BI,BioBio,EL ALAMO,11.0,2014-12-26,2014-12-26,-37.2933,-72.5183,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176468_u410_20141226.tif,ImgPreF_CL-BI_ID176468_u410_20141226.tif,ImgPosF_CL-BI_ID176468_u410_20141226.tif,RdNBR_CL-BI_ID176468_u410_20141226.tif,Severity_CL-BI_ID176468_u410_20141226.tif,FireScar_CL-BI_ID176468_u410_20141226.shp,Severity_CL-BI_ID176468_u410_20141226.shp,410.0,-37.2843063727955,-37.29023525367069,-72.51533350067899,-72.50563169561049,36.0,22.0,117220.634216309,0.0,0.0,114361.612731934,2859.021484375,3.0,5.0,ID176884,
ID176469,2015,CL-BI,BioBio,COIGUE,11.0,2015-03-07,2015-03-07,-37.6148,-73.6643,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176469_u520_20150307.tif,ImgPreF_CL-BI_ID176469_u520_20150307.tif,ImgPosF_CL-BI_ID176469_u520_20150307.tif,RdNBR_CL-BI_ID176469_u520_20150307.tif,Severity_CL-BI_ID176469_u520_20150307.tif,FireScar_CL-BI_ID176469_u520_20150307.shp,Severity_CL-BI_ID176469_u520_20150307.shp,520.0,-37.61470673429471,-37.61874915307325,-73.6679618417328,-73.66068548793143,27.0,15.0,32737.0765991211,0.0,0.0,15656.9334106445,17080.1431884766,4.0,18.0,,
ID176470,2015,CL-AR,Araucania,HUALACURA,11.0,2015-02-13,2015-02-13,-38.6908,-72.9492,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176470_u350_20150213.tif,ImgPreF_CL-AR_ID176470_u350_20150213.tif,ImgPosF_CL-AR_ID176470_u350_20150213.tif,RdNBR_CL-AR_ID176470_u350_20150213.tif,Severity_CL-AR_ID176470_u350_20150213.tif,FireScar_CL-AR_ID176470_u350_20150213.shp,Severity_CL-AR_ID176470_u350_20150213.shp,350.0,-38.6921460860676,-38.69942243986898,-72.9640419850967,-72.94544685871541,69.0,27.0,200596.176208496,0.0,0.0,61020.5423583984,139575.633850098,2.0,45.0,,
ID176471,2015,CL-LL,Los Lagos,CONICO PURRANQUE,11.0,2015-02-24,2015-02-24,-40.9692,-73.0722,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176471_u200_20150224.tif,ImgPreF_CL-LL_ID176471_u200_20150224.tif,ImgPosF_CL-LL_ID176471_u200_20150224.tif,RdNBR_CL-LL_ID176471_u200_20150224.tif,Severity_CL-LL_ID176471_u200_20150224.tif,FireScar_CL-LL_ID176471_u200_20150224.shp,Severity_CL-LL_ID176471_u200_20150224.shp,200.0,-40.9688363421401,-40.97314825550388,-73.0753432487991,-73.07022285167962,19.0,16.0,95045.0262451172,0.0,44806.7863769531,49559.3616943359,678.878173828125,1.0,20.0,,
ID176472,2015,CL-RM,Metropolitana,LO AGUIRRE,11.0,2014-12-30,2014-12-30,-33.44,-70.8106,1,FireScar_CL-RM_Metropolitana_2015,FireScar_CL-RM_ID176472_u350_20141230.tif,ImgPreF_CL-RM_ID176472_u350_20141230.tif,ImgPosF_CL-RM_ID176472_u350_20141230.tif,RdNBR_CL-RM_ID176472_u350_20141230.tif,Severity_CL-RM_ID176472_u350_20141230.tif,FireScar_CL-RM_ID176472_u350_20141230.shp,Severity_CL-RM_ID176472_u350_20141230.shp,350.0,-33.4391576306503,-33.44346954401408,-70.8161701407669,-70.80727681945412,33.0,16.0,188004.250305176,0.0,0.0,56925.5881347656,131078.66217041,1.0,28.0,,
ID176473,2015,CL-LI,Ohiggins,LA LAJUELA,11.0,2015-05-11,2015-05-11,-34.6575,-71.4233,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176474,2015,CL-ML,Maule,FUNDO LA RIVERA,10.0,2015-02-26,2015-02-26,-35.7143,-71.7774,1,FireScar_CL-ML_Maule_2015,FireScar_CL-ML_ID176474_u350_20150226.tif,ImgPreF_CL-ML_ID176474_u350_20150226.tif,ImgPosF_CL-ML_ID176474_u350_20150226.tif,RdNBR_CL-ML_ID176474_u350_20150226.tif,Severity_CL-ML_ID176474_u350_20150226.tif,FireScar_CL-ML_ID176474_u350_20150226.shp,Severity_CL-ML_ID176474_u350_20150226.shp,350.0,-35.7096495112624,-35.71396142462618,-71.7731454129395,-71.77045046708714,10.0,16.0,39376.5413818359,0.0,0.0,20417.4803466797,18959.0610351563,2.0,15.0,,
ID176475,2015,CL-AR,Araucania,PARCELAS LIBERTAD CAMPESI,11.0,2015-02-17,2015-02-17,-38.0497,-72.2439,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176475_u330_20150217.tif,ImgPreF_CL-AR_ID176475_u330_20150217.tif,ImgPosF_CL-AR_ID176475_u330_20150217.tif,RdNBR_CL-AR_ID176475_u330_20150217.tif,Severity_CL-AR_ID176475_u330_20150217.tif,FireScar_CL-AR_ID176475_u330_20150217.shp,Severity_CL-AR_ID176475_u330_20150217.shp,330.0,-38.0450895869163,-38.04913200569484,-72.244491442517,-72.24152700207941,11.0,15.0,58023.62487792969,0.0,0.0,45994.2534179688,12029.3714599609,2.0,6.0,,
ID176476,2015,CL-ML,Maule,PURISIMA,12.0,2015-02-01,2015-02-01,-35.4399,-71.6665,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176477,2015,CL-BI,BioBio,REHUEN PART,11.0,2015-03-08,2015-03-08,-37.765,-72.2681,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176477_u350_20150308.tif,ImgPreF_CL-BI_ID176477_u350_20150308.tif,ImgPosF_CL-BI_ID176477_u350_20150308.tif,RdNBR_CL-BI_ID176477_u350_20150308.tif,Severity_CL-BI_ID176477_u350_20150308.tif,FireScar_CL-BI_ID176477_u350_20150308.shp,Severity_CL-BI_ID176477_u350_20150308.shp,350.0,-37.7645457236858,-37.78017640962949,-72.2709019118701,-72.2544627421707,61.0,58.0,947418.8520507808,0.0,0.0,274142.87701416,673275.975036621,2.0,84.0,"ID176641, ID177005",
ID176478,2015,CL-BI,BioBio,HOMERHUET,11.0,2015-02-12,2015-02-12,-36.9667,-72.9925,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176478_u350_20150212.tif,ImgPreF_CL-BI_ID176478_u350_20150212.tif,ImgPosF_CL-BI_ID176478_u350_20150212.tif,RdNBR_CL-BI_ID176478_u350_20150212.tif,Severity_CL-BI_ID176478_u350_20150212.tif,FireScar_CL-BI_ID176478_u350_20150212.shp,Severity_CL-BI_ID176478_u350_20150212.shp,350.0,-36.96522478387629,-36.96765023514342,-72.9944948732284,-72.98614054108609,31.0,9.0,86847.0001831055,0.0,0.0,67467.95074462889,19379.0494384766,1.0,12.0,ID176715,
ID176479,2015,CL-AR,Araucania,SAN ALBERTO 2 Y EL PORVEN,11.0,2015-01-10,2015-01-10,-38.4411,-72.6858,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176479_u300_20150110.tif,ImgPreF_CL-AR_ID176479_u300_20150110.tif,ImgPosF_CL-AR_ID176479_u300_20150110.tif,RdNBR_CL-AR_ID176479_u300_20150110.tif,Severity_CL-AR_ID176479_u300_20150110.tif,FireScar_CL-AR_ID176479_u300_20150110.shp,Severity_CL-AR_ID176479_u300_20150110.shp,300.0,-38.437743197605,-38.44124662721307,-72.6864625623038,-72.68295913269573,13.0,13.0,46454.7093505859,0.0,2111.57092285156,28858.1887207031,15484.9497070313,1.0,9.0,,
ID176480,2015,CL-AR,Araucania,MADILHUE PINE TREE ONE,11.0,2014-12-04,2014-12-04,-38.4514,-73.055,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176480_u350_20141204.tif,ImgPreF_CL-AR_ID176480_u350_20141204.tif,ImgPosF_CL-AR_ID176480_u350_20141204.tif,RdNBR_CL-AR_ID176480_u350_20141204.tif,Severity_CL-AR_ID176480_u350_20141204.tif,FireScar_CL-AR_ID176480_u350_20141204.shp,Severity_CL-AR_ID176480_u350_20141204.shp,350.0,-38.4493314647701,-38.45283489437817,-73.0578261007588,-73.05270570363932,19.0,13.0,70374.4356079102,0.0,0.0,45039.6909790039,25334.7446289062,1.0,14.0,,
ID176481,2015,CL-AR,Araucania,BARCELONA,12.0,2015-01-18,2015-01-18,-38.46,-73.0058,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176481_u150_20150118.tif,ImgPreF_CL-AR_ID176481_u150_20150118.tif,ImgPosF_CL-AR_ID176481_u150_20150118.tif,RdNBR_CL-AR_ID176481_u150_20150118.tif,Severity_CL-AR_ID176481_u150_20150118.tif,FireScar_CL-AR_ID176481_u150_20150118.shp,Severity_CL-AR_ID176481_u150_20150118.shp,150.0,-38.4566078185715,-38.46038074276481,-73.0068916241492,-73.00338819454113,13.0,14.0,70367.4888916016,0.0,41516.9674072266,27443.2004394531,1407.32104492188,1.0,18.0,,
ID176482,2015,CL-AR,Araucania,SANTA JULIA III,11.0,2015-01-09,2015-01-09,-38.2017,-73.0294,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176482_u300_20150109.tif,ImgPreF_CL-AR_ID176482_u300_20150109.tif,ImgPosF_CL-AR_ID176482_u300_20150109.tif,RdNBR_CL-AR_ID176482_u300_20150109.tif,Severity_CL-AR_ID176482_u300_20150109.tif,FireScar_CL-AR_ID176482_u300_20150109.shp,Severity_CL-AR_ID176482_u300_20150109.shp,300.0,-38.2348137749224,-38.24963597711038,-73.0338410826728,-73.01228151585391,80.0,55.0,930166.557983399,0.0,35286.8115234375,561765.8489379879,333113.897521973,2.0,88.0,ID177054,
ID176483,2015,CL-AR,Araucania,SANTA CATALINA VICTORIA,11.0,2015-01-29,2015-01-29,-38.2097,-72.3111,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176483_u350_20150129.tif,ImgPreF_CL-AR_ID176483_u350_20150129.tif,ImgPosF_CL-AR_ID176483_u350_20150129.tif,RdNBR_CL-AR_ID176483_u350_20150129.tif,Severity_CL-AR_ID176483_u350_20150129.tif,FireScar_CL-AR_ID176483_u350_20150129.shp,Severity_CL-AR_ID176483_u350_20150129.shp,350.0,-38.212715218933,-38.21783561605248,-72.316446496775,-72.31456003467835,7.0,19.0,43772.0426635742,0.0,0.0,22592.084777832,21179.9578857422,1.0,10.0,,
ID176484,2015,CL-AR,Araucania,TEMUCUICUI,12.0,2015-02-07,2015-02-07,-38.0808,-72.4622,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176484_u300_20150207.tif,ImgPreF_CL-AR_ID176484_u300_20150207.tif,ImgPosF_CL-AR_ID176484_u300_20150207.tif,RdNBR_CL-AR_ID176484_u300_20150207.tif,Severity_CL-AR_ID176484_u300_20150207.tif,FireScar_CL-AR_ID176484_u300_20150207.shp,Severity_CL-AR_ID176484_u300_20150207.shp,300.0,-38.07823742090029,-38.09575456894063,-72.49943332015009,-72.46143458363181,141.0,65.0,1393953.3782959,0.0,53041.7600097656,857864.7211914059,483046.897094727,6.0,199.0,"ID176871, ID176887, ID176975, ID177039, ID177174, ID177175, ID177201",
ID176485,2015,CL-LL,Los Lagos,NALHUITAD 2,11.0,2015-02-09,2015-02-09,-42.5333,-73.8047,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176485_u350_20150209.tif,ImgPreF_CL-LL_ID176485_u350_20150209.tif,ImgPosF_CL-LL_ID176485_u350_20150209.tif,RdNBR_CL-LL_ID176485_u350_20150209.tif,Severity_CL-LL_ID176485_u350_20150209.tif,FireScar_CL-LL_ID176485_u350_20150209.shp,Severity_CL-LL_ID176485_u350_20150209.shp,350.0,-42.53406089319,-42.53675583904236,-73.8105244773225,-73.80513458561778,20.0,10.0,53685.4752807617,0.0,0.0,28499.6903686523,25185.7849121094,2.0,19.0,,
ID176486,2015,CL-LL,Los Lagos,MOLLE ALERCE NORTE,11.0,2015-02-20,2015-02-20,-41.3725,-72.9064,1,FireScar_CL-LL_LosLagos_2015,FireScar_CL-LL_ID176486_u208_20150220.tif,ImgPreF_CL-LL_ID176486_u208_20150220.tif,ImgPosF_CL-LL_ID176486_u208_20150220.tif,RdNBR_CL-LL_ID176486_u208_20150220.tif,Severity_CL-LL_ID176486_u208_20150220.tif,FireScar_CL-LL_ID176486_u208_20150220.shp,Severity_CL-LL_ID176486_u208_20150220.shp,208.0,-41.36822731745971,-41.37550367126108,-72.9141854868281,-72.90421418717438,37.0,27.0,280722.704956055,0.0,71530.7215576172,180850.087280273,28341.8961181641,3.0,75.0,"ID176545, ID176709",
ID176487,2015,CL-AR,Araucania,MAPUNANCO LOTE 1B RESERVA,11.0,2015-02-12,2015-02-12,-38.0386,-72.1228,1,FireScar_CL-AR_Araucania_2015,FireScar_CL-AR_ID176487_u300_20150212.tif,ImgPreF_CL-AR_ID176487_u300_20150212.tif,ImgPosF_CL-AR_ID176487_u300_20150212.tif,RdNBR_CL-AR_ID176487_u300_20150212.tif,Severity_CL-AR_ID176487_u300_20150212.tif,FireScar_CL-AR_ID176487_u300_20150212.shp,Severity_CL-AR_ID176487_u300_20150212.shp,300.0,-38.0264944605351,-38.03107586848412,-72.13319017881459,-72.13022573837699,11.0,17.0,53791.12219238281,0.0,0.0,12740.0423583984,41051.0798339844,1.0,8.0,,
ID176488,2015,CL-VS,Valparaiso,FUNDO MIRAMAR,11.0,2015-02-25,2015-02-25,-33.5781,-71.5794,1,FireScar_CL-VS_Valparaiso_2015,FireScar_CL-VS_ID176488_u380_20150225.tif,ImgPreF_CL-VS_ID176488_u380_20150225.tif,ImgPosF_CL-VS_ID176488_u380_20150225.tif,RdNBR_CL-VS_ID176488_u380_20150225.tif,Severity_CL-VS_ID176488_u380_20150225.tif,FireScar_CL-VS_ID176488_u380_20150225.shp,Severity_CL-VS_ID176488_u380_20150225.shp,380.0,-33.5779473420468,-33.58091178248439,-71.58207375200729,-71.57749234405827,17.0,11.0,71793.4353637695,0.0,0.0,32157.5280151367,39635.9073486328,1.0,13.0,,
ID176489,2015,CL-BI,BioBio,BUTAMALAL  BUTAMALAL RETAZO B,11.0,2015-01-07,2015-01-07,-37.8169,-73.2428,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176489_u440_20150107.tif,ImgPreF_CL-BI_ID176489_u440_20150107.tif,ImgPosF_CL-BI_ID176489_u440_20150107.tif,RdNBR_CL-BI_ID176489_u440_20150107.tif,Severity_CL-BI_ID176489_u440_20150107.tif,FireScar_CL-BI_ID176489_u440_20150107.shp,Severity_CL-BI_ID176489_u440_20150107.shp,440.0,-37.82572099453429,-37.83057189706854,-73.2583300721743,-73.25294018046958,20.0,18.0,133420.029724121,0.0,0.0,17742.055847168,115677.973876953,1.0,15.0,,
ID176490,2015,CL-BI,BioBio,LOS MELLIZOS,11.0,2014-12-13,2014-12-13,-38.1345,-73.1826,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176490_u250_20141213.tif,ImgPreF_CL-BI_ID176490_u250_20141213.tif,ImgPosF_CL-BI_ID176490_u250_20141213.tif,RdNBR_CL-BI_ID176490_u250_20141213.tif,Severity_CL-BI_ID176490_u250_20141213.tif,FireScar_CL-BI_ID176490_u250_20141213.shp,Severity_CL-BI_ID176490_u250_20141213.shp,250.0,-38.1332143162885,-38.13537027297039,-73.18933945835391,-73.17909866411495,38.0,8.0,38165.7553710937,0.0,26150.6111450195,12015.1442260742,0.0,2.0,9.0,,
ID176492,2015,CL-BI,BioBio,BRASIL,11.0,2014-11-13,2014-11-13,-37.3703,-72.5514,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176492_u360_20141113.tif,ImgPreF_CL-BI_ID176492_u360_20141113.tif,ImgPosF_CL-BI_ID176492_u360_20141113.tif,RdNBR_CL-BI_ID176492_u360_20141113.tif,Severity_CL-BI_ID176492_u360_20141113.tif,FireScar_CL-BI_ID176492_u360_20141113.shp,Severity_CL-BI_ID176492_u360_20141113.shp,360.0,-37.3638072754401,-37.37081413465624,-72.553062742612,-72.54982880758917,12.0,26.0,81398.5681152344,0.0,0.0,56407.8195800781,24990.7485351562,2.0,10.0,,
ID176493,2015,CL-AR,Araucania,PAILAHUEQUE SUR,12.0,2015-02-17,2015-02-17,-38.1517,-72.3181,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176494,2015,CL-BI,BioBio,CERRO ALTO 2,11.0,2014-12-08,2014-12-08,-37.0975,-73.0761,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176494_u200_20141208.tif,ImgPreF_CL-BI_ID176494_u200_20141208.tif,ImgPosF_CL-BI_ID176494_u200_20141208.tif,RdNBR_CL-BI_ID176494_u200_20141208.tif,Severity_CL-BI_ID176494_u200_20141208.tif,FireScar_CL-BI_ID176494_u200_20141208.shp,Severity_CL-BI_ID176494_u200_20141208.shp,200.0,-37.0959296577156,-37.09700763605655,-73.07561274338441,-73.07372628128776,7.0,4.0,11464.6209106445,0.0,11464.6209106445,0.0,0.0,1.0,1.0,,
ID176495,2015,CL-BI,BioBio,TRANAQUEPE,12.0,2014-12-12,2014-12-12,-38.2086,-73.3886,0,,,,,,,,,,,,,,,,,,,,,,,,
ID176496,2015,CL-BI,BioBio,CONFLUENCIA III,12.0,2015-02-14,2015-02-14,-36.6469,-72.4381,1,FireScar_CL-BI_BioBio_2015,FireScar_CL-BI_ID176496_u350_20150214.tif,ImgPreF_CL-BI_ID176496_u350_20150214.tif,ImgPosF_CL-BI_ID176496_u350_20150214.tif,RdNBR_CL-BI_ID176496_u350_20150214.tif,Severity_CL-BI_ID176496_u350_20150214.tif,FireScar_CL-BI_ID176496_u350_20150214.shp,Severity_CL-BI_ID176496_u350_20150214.shp,350.0,-36.64722117329789,-36.65045510832073,-72.4390665330573,-72.43340714676735,21.0,12.0,80715.8444824219,0.0,0.0,64860.9274291992,15854.9170532227,1.0,13.0,,The ignition point is located in the current CL-NB region
ID176498,2015,CL-VS,Valparaiso,EL BOCO,11.0,2015-02-13,2015-02-13,-32.8608,-71.246,1,FireScar_CL-VS_Valparaiso_2015,FireScar_CL-VS_ID176498_u320_20150213.tif,ImgPreF_CL-VS_ID176498_u320_20150213.tif,ImgPosF_CL-VS_ID176498_u320_20150213.tif,RdNBR_CL-VS_ID176498_u320_20150213.tif,Severity_CL-VS_ID176498_u320_20150213.tif,FireScar_CL-VS_ID176498_u320_20150213.shp,Severity_CL-VS_ID176498_u320_20150213.shp,320.0,-32.8619002290751,-32.86917658287648,-71.25086490675241,-71.2462834988034,17.0,27.0,89709.9415283203,0.0,0.0,70109.4001464844,19600.5413818359,2.0,15.0,,
